date,cefalea OR dolor de cabeza-count,hipertensión -count,enfermedades de base-count,enfermedades cardiovascular...-count,insuficiencia renal-count,cáncer -count,VIH-count,tuberculosis -count,EPOC OR enfermedad pulmonar...-count,asma-count,insuficiencia cardíaca -count,arritmias cardíacas-count,enfermedad cerebrovascular-count,accidente cerebrovascular O...-count,síndrome de down-count,fibrosis-count,artritis-count,vasculitis-count,cefalea OR dolor de cabeza-total_count,hipertensión -total_count,enfermedades de base-total_count,enfermedades cardiovascular...-total_count,insuficiencia renal-total_count,cáncer -total_count,VIH-total_count,tuberculosis -total_count,EPOC OR enfermedad pulmonar...-total_count,asma-total_count,insuficiencia cardíaca -total_count,arritmias cardíacas-total_count,enfermedad cerebrovascular-total_count,accidente cerebrovascular O...-total_count,síndrome de down-total_count,fibrosis-total_count,artritis-total_count,vasculitis-total_count,cefalea OR dolor de cabeza-ratio,hipertensión -ratio,enfermedades de base-ratio,enfermedades cardiovascular...-ratio,insuficiencia renal-ratio,cáncer -ratio,VIH-ratio,tuberculosis -ratio,EPOC OR enfermedad pulmonar...-ratio,asma-ratio,insuficiencia cardíaca -ratio,arritmias cardíacas-ratio,enfermedad cerebrovascular-ratio,accidente cerebrovascular O...-ratio,síndrome de down-ratio,fibrosis-ratio,artritis-ratio,vasculitis-ratio
"2021-09-24","4252","4","4254","64","4","34","12","0","130","2","7","1","117","83","4256","0","1","0","4861","4861","4861","4861","4861","4861","4861","4861","4861","4861","4861","4861","4861","4861","4861","4861","4861","4861","0.8747171363916889","0.0008228759514503189","0.8751285743674141","0.013166015223205102","0.0008228759514503189","0.00699444558732771","0.0024686278543509564","0","0.026743468422135364","0.0004114379757251594","0.001440032915038058","0.0002057189878625797","0.024069121579921828","0.017074675992594116","0.8755400123431393","0","0.0002057189878625797","0"
"2021-09-25","2969","4","2969","42","4","19","5","2","112","0","9","0","100","63","2972","0","2","0","3338","3338","3338","3338","3338","3338","3338","3338","3338","3338","3338","3338","3338","3338","3338","3338","3338","3338","0.8894547633313361","0.0011983223487118035","0.8894547633313361","0.012582384661473937","0.0011983223487118035","0.005692031156381066","0.0014979029358897543","0.0005991611743559018","0.033553025763930495","0","0.0026962252846015576","0","0.029958058717795086","0.018873576992210903","0.89035350509287","0","0.0005991611743559018","0"
"2021-09-26","2700","3","2700","34","4","39","3","1","82","0","6","4","69","74","2702","1","0","0","3054","3054","3054","3054","3054","3054","3054","3054","3054","3054","3054","3054","3054","3054","3054","3054","3054","3054","0.8840864440078585","0.0009823182711198428","0.8840864440078585","0.011132940406024885","0.0013097576948264572","0.012770137524557957","0.0009823182711198428","0.0003274394237066143","0.026850032743942372","0","0.0019646365422396855","0.0013097576948264572","0.022593320235756387","0.024230517354289455","0.8847413228552717","0.0003274394237066143","0","0"
"2021-09-27","4098","5","4099","96","11","37","5","2","118","1","11","5","104","75","4103","0","1","0","4705","4705","4705","4705","4705","4705","4705","4705","4705","4705","4705","4705","4705","4705","4705","4705","4705","4705","0.8709883103081828","0.0010626992561105207","0.8712008501594048","0.020403825717321997","0.0023379383634431457","0.007863974495217854","0.0010626992561105207","0.0004250797024442083","0.02507970244420829","0.00021253985122210415","0.0023379383634431457","0.0010626992561105207","0.022104144527098833","0.015940488841657812","0.8720510095642933","0","0.00021253985122210415","0"
"2021-09-28","4599","20","4601","99","16","45","5","3","174","1","22","12","159","79","4604","0","2","0","5226","5226","5226","5226","5226","5226","5226","5226","5226","5226","5226","5226","5226","5226","5226","5226","5226","5226","0.8800229621125144","0.003827018752391887","0.8804056639877536","0.01894374282433984","0.0030616150019135095","0.008610792192881744","0.0009567546880979717","0.000574052812858783","0.03329506314580941","0.00019135093761959434","0.004209720627631076","0.002296211251435132","0.030424799081515498","0.015116724071947953","0.8809797168006124","0","0.0003827018752391887","0"
"2021-09-29","4625","14","4625","107","20","40","8","4","155","1","24","13","130","59","4634","2","3","0","5233","5233","5233","5233","5233","5233","5233","5233","5233","5233","5233","5233","5233","5233","5233","5233","5233","5233","0.8838142556850754","0.0026753296388304986","0.8838142556850754","0.020447162239633096","0.0038218994840435697","0.007643798968087139","0.0015287597936174278","0.0007643798968087139","0.029619721001337664","0.00019109497420217848","0.004586279380852283","0.0024842346646283204","0.024842346646283202","0.011274603477928531","0.8855341104528951","0.00038218994840435696","0.0005732849226065354","0"
"2021-09-30","4374","10","4374","58","8","45","2","4","118","0","14","3","102","72","4381","1","2","0","5005","5005","5005","5005","5005","5005","5005","5005","5005","5005","5005","5005","5005","5005","5005","5005","5005","5005","0.8739260739260739","0.001998001998001998","0.8739260739260739","0.011588411588411588","0.0015984015984015984","0.008991008991008992","0.0003996003996003996","0.0007992007992007992","0.023576423576423578","0","0.002797202797202797","0.0005994005994005994","0.02037962037962038","0.014385614385614386","0.8753246753246753","0.0001998001998001998","0.0003996003996003996","0"
"2021-10-01","4237","5","4237","94","10","43","4","1","147","4","13","2","141","61","4237","1","3","0","4785","4785","4785","4785","4785","4785","4785","4785","4785","4785","4785","4785","4785","4785","4785","4785","4785","4785","0.8854754440961338","0.0010449320794148381","0.8854754440961338","0.019644723092998955","0.0020898641588296763","0.008986415882967606","0.0008359456635318704","0.0002089864158829676","0.030721003134796237","0.0008359456635318704","0.002716823406478579","0.0004179728317659352","0.02946708463949843","0.012748171368861024","0.8854754440961338","0.0002089864158829676","0.0006269592476489029","0"
"2021-10-02","2872","6","2872","49","4","25","1","2","93","1","6","3","80","33","2879","2","1","0","3293","3293","3293","3293","3293","3293","3293","3293","3293","3293","3293","3293","3293","3293","3293","3293","3293","3293","0.8721530519283328","0.0018220467658669906","0.8721530519283328","0.014880048587913756","0.0012146978439113271","0.007591861524445794","0.0003036744609778318","0.0006073489219556636","0.028241724870938355","0.0003036744609778318","0.0018220467658669906","0.0009110233829334953","0.024293956878226542","0.010021257212268448","0.8742787731551777","0.0006073489219556636","0.0003036744609778318","0"
"2021-10-03","2896","2","2897","31","3","29","2","1","82","0","6","1","62","57","2899","1","2","0","3330","3330","3330","3330","3330","3330","3330","3330","3330","3330","3330","3330","3330","3330","3330","3330","3330","3330","0.8696696696696696","0.0006006006006006006","0.86996996996997","0.009309309309309309","0.0009009009009009009","0.008708708708708709","0.0006006006006006006","0.0003003003003003003","0.024624624624624624","0","0.0018018018018018018","0.0003003003003003003","0.018618618618618618","0.017117117117117116","0.8705705705705705","0.0003003003003003003","0.0006006006006006006","0"
"2021-10-04","4400","7","4402","90","11","47","5","0","145","7","10","8","129","54","4419","0","1","0","5002","5002","5002","5002","5002","5002","5002","5002","5002","5002","5002","5002","5002","5002","5002","5002","5002","5002","0.8796481407437026","0.0013994402239104358","0.8800479808076769","0.01799280287884846","0.0021991203518592563","0.00939624150339864","0.0009996001599360256","0","0.02898840463814474","0.0013994402239104358","0.001999200319872051","0.001599360255897641","0.02578968412634946","0.010795681727309077","0.8834466213514595","0","0.00019992003198720512","0"
"2021-10-05","4533","7","4536","74","9","33","3","2","156","1","8","5","140","64","4541","0","0","0","5111","5111","5111","5111","5111","5111","5111","5111","5111","5111","5111","5111","5111","5111","5111","5111","5111","5111","0.8869105850127177","0.0013695949911954608","0.8874975542946586","0.014478575621209158","0.0017609078458227353","0.006456662101350029","0.0005869692819409117","0.0003913128546272745","0.03052240266092741","0.00019565642731363725","0.001565251418509098","0.0009782821365681863","0.027391899823909216","0.012522011348072784","0.8884758364312267","0","0","0"
"2021-10-06","4559","4","4561","85","7","43","5","11","172","1","12","1","162","81","4562","1","0","0","5231","5231","5231","5231","5231","5231","5231","5231","5231","5231","5231","5231","5231","5231","5231","5231","5231","5231","0.8715350793347353","0.0007646721468170522","0.8719174154081437","0.01624928311986236","0.0013381762569298413","0.008220225578283311","0.0009558401835213152","0.0021028484037468936","0.032880902313133245","0.00019116803670426305","0.0022940164404511567","0.00019116803670426305","0.030969221946090614","0.015484610973045307","0.872108583444848","0.00019116803670426305","0","0"
"2021-10-07","4662","2","4661","97","13","34","4","3","173","4","16","8","163","102","4668","0","3","0","5281","5281","5281","5281","5281","5281","5281","5281","5281","5281","5281","5281","5281","5281","5281","5281","5281","5281","0.8827873508805151","0.0003787161522438932","0.8825979928043931","0.01836773338382882","0.002461654989585306","0.006438174588146184","0.0007574323044877864","0.0005680742283658398","0.03275894716909676","0.0007574323044877864","0.0030297292179511455","0.0015148646089755728","0.030865366407877296","0.019314523764438554","0.8839234993372468","0","0.0005680742283658398","0"
"2021-10-08","3865","1","3867","67","7","26","2","1","137","4","7","0","122","44","3865","1","3","0","4410","4410","4410","4410","4410","4410","4410","4410","4410","4410","4410","4410","4410","4410","4410","4410","4410","4410","0.8764172335600907","0.00022675736961451248","0.8768707482993198","0.015192743764172336","0.0015873015873015873","0.0058956916099773245","0.00045351473922902497","0.00022675736961451248","0.03106575963718821","0.0009070294784580499","0.0015873015873015873","0","0.027664399092970523","0.009977324263038548","0.8764172335600907","0.00022675736961451248","0.0006802721088435374","0"
"2021-10-09","2641","6","2641","41","6","25","2","4","145","2","2","0","132","37","2643","0","2","0","3117","3117","3117","3117","3117","3117","3117","3117","3117","3117","3117","3117","3117","3117","3117","3117","3117","3117","0.8472890599935836","0.0019249278152069298","0.8472890599935836","0.01315367340391402","0.0019249278152069298","0.008020532563362208","0.0006416426050689766","0.0012832852101379532","0.0465190888675008","0.0006416426050689766","0.0006416426050689766","0","0.04234841193455245","0.011870388193776067","0.8479307025986526","0","0.0006416426050689766","0"
"2021-10-10","2663","8","2663","63","4","25","7","1","130","3","4","3","119","45","2663","0","1","0","3076","3076","3076","3076","3076","3076","3076","3076","3076","3076","3076","3076","3076","3076","3076","3076","3076","3076","0.8657347204161249","0.002600780234070221","0.8657347204161249","0.02048114434330299","0.0013003901170351106","0.008127438231469442","0.0022756827048114434","0.00032509752925877764","0.04226267880364109","0.0009752925877763329","0.0013003901170351106","0.0009752925877763329","0.03868660598179454","0.014629388816644993","0.8657347204161249","0","0.00032509752925877764","0"
"2021-10-11","3862","9","3860","104","7","51","4","2","193","2","8","1","178","73","3865","0","1","0","4410","4410","4410","4410","4410","4410","4410","4410","4410","4410","4410","4410","4410","4410","4410","4410","4410","4410","0.8757369614512471","0.0020408163265306124","0.8752834467120182","0.023582766439909298","0.0015873015873015873","0.011564625850340135","0.0009070294784580499","0.00045351473922902497","0.043764172335600905","0.00045351473922902497","0.0018140589569160999","0.00022675736961451248","0.04036281179138322","0.01655328798185941","0.8764172335600907","0","0.00022675736961451248","0"
"2021-10-12","4244","9","4246","118","10","46","4","0","201","4","15","7","183","98","4246","2","7","1","4881","4881","4881","4881","4881","4881","4881","4881","4881","4881","4881","4881","4881","4881","4881","4881","4881","4881","0.8694939561565252","0.0018438844499078057","0.8699037082565048","0.024175373898791232","0.002048760499897562","0.009424298299528785","0.0008195041999590248","0","0.041180086047940996","0.0008195041999590248","0.003073140749846343","0.0014341323499282934","0.037492317148125384","0.020077852898996107","0.8699037082565048","0.0004097520999795124","0.0014341323499282934","0.0002048760499897562"
"2021-10-13","4325","9","4323","103","14","36","3","3","205","1","18","4","189","74","4332","0","1","0","5005","5005","5005","5005","5005","5005","5005","5005","5005","5005","5005","5005","5005","5005","5005","5005","5005","5005","0.8641358641358642","0.0017982017982017982","0.8637362637362638","0.02057942057942058","0.002797202797202797","0.007192807192807193","0.0005994005994005994","0.0005994005994005994","0.04095904095904096","0.0001998001998001998","0.0035964035964035964","0.0007992007992007992","0.03776223776223776","0.014785214785214785","0.8655344655344656","0","0.0001998001998001998","0"
"2021-10-14","4474","5","4474","99","6","36","3","19","189","3","10","3","178","78","4477","1","0","0","5100","5100","5100","5100","5100","5100","5100","5100","5100","5100","5100","5100","5100","5100","5100","5100","5100","5100","0.8772549019607843","0.000980392156862745","0.8772549019607843","0.019411764705882354","0.001176470588235294","0.007058823529411765","0.000588235294117647","0.0037254901960784314","0.03705882352941176","0.000588235294117647","0.00196078431372549","0.000588235294117647","0.03490196078431373","0.015294117647058824","0.8778431372549019","0.000196078431372549","0","0"
"2021-10-15","4052","5","4052","83","7","37","2","9","170","2","8","4","142","60","4058","0","0","0","4592","4592","4592","4592","4592","4592","4592","4592","4592","4592","4592","4592","4592","4592","4592","4592","4592","4592","0.882404181184669","0.0010888501742160278","0.882404181184669","0.018074912891986063","0.001524390243902439","0.008057491289198606","0.00043554006968641115","0.00195993031358885","0.03702090592334495","0.00043554006968641115","0.0017421602787456446","0.0008710801393728223","0.03092334494773519","0.013066202090592335","0.8837108013937283","0","0","0"
"2021-10-16","2853","7","2853","40","1","31","3","3","105","3","4","5","92","56","2855","0","2","0","3312","3312","3312","3312","3312","3312","3312","3312","3312","3312","3312","3312","3312","3312","3312","3312","3312","3312","0.8614130434782609","0.002113526570048309","0.8614130434782609","0.012077294685990338","0.00030193236714975844","0.009359903381642512","0.0009057971014492754","0.0009057971014492754","0.03170289855072464","0.0009057971014492754","0.0012077294685990338","0.0015096618357487923","0.027777777777777776","0.016908212560386472","0.8620169082125604","0","0.0006038647342995169","0"
"2021-10-17","2756","1","2759","35","5","22","1","1","103","0","5","0","96","43","2760","0","1","0","3263","3263","3263","3263","3263","3263","3263","3263","3263","3263","3263","3263","3263","3263","3263","3263","3263","3263","0.8446215139442231","0.00030646644192460924","0.8455409132699969","0.010726325467361323","0.0015323322096230463","0.006742261722341404","0.00030646644192460924","0.00030646644192460924","0.031566043518234756","0","0.0015323322096230463","0","0.029420778424762487","0.013178057002758198","0.8458473797119216","0","0.00030646644192460924","0"
"2021-10-18","3249","4","3251","52","7","35","5","2","117","0","15","5","105","66","3251","0","2","0","3852","3852","3852","3852","3852","3852","3852","3852","3852","3852","3852","3852","3852","3852","3852","3852","3852","3852","0.8434579439252337","0.0010384215991692627","0.8439771547248183","0.013499480789200415","0.0018172377985462098","0.009086188992731049","0.0012980269989615785","0.0005192107995846313","0.030373831775700934","0","0.003894080996884735","0.0012980269989615785","0.027258566978193146","0.017133956386292833","0.8439771547248183","0","0.0005192107995846313","0"
"2021-10-19","4237","7","4236","88","10","118","5","6","218","1","10","3","192","81","4242","2","1","0","4850","4850","4850","4850","4850","4850","4850","4850","4850","4850","4850","4850","4850","4850","4850","4850","4850","4850","0.8736082474226804","0.001443298969072165","0.8734020618556702","0.018144329896907216","0.002061855670103093","0.024329896907216497","0.0010309278350515464","0.0012371134020618556","0.044948453608247424","0.0002061855670103093","0.002061855670103093","0.0006185567010309278","0.03958762886597938","0.01670103092783505","0.8746391752577319","0.0004123711340206186","0.0002061855670103093","0"
"2021-10-20","4284","7","4286","86","8","64","5","2","169","4","5","3","156","78","4293","0","5","0","4857","4857","4857","4857","4857","4857","4857","4857","4857","4857","4857","4857","4857","4857","4857","4857","4857","4857","0.8820259419394688","0.001441218859378217","0.8824377187564341","0.01770640312950381","0.0016471072678608193","0.013176858142886555","0.0010294420424130121","0.00041177681696520483","0.03479514103355981","0.0008235536339304097","0.0010294420424130121","0.0006176652254478073","0.03211859172328598","0.01605929586164299","0.8838789376158123","0","0.0010294420424130121","0"
"2021-10-21","4464","9","4464","77","4","38","10","7","176","0","3","1","167","76","4465","0","3","0","5126","5126","5126","5126","5126","5126","5126","5126","5126","5126","5126","5126","5126","5126","5126","5126","5126","5126","0.870854467420991","0.001755754974639095","0.870854467420991","0.015021459227467811","0.0007803355442840422","0.0074131876706984","0.0019508388607101053","0.0013655872024970737","0.034334763948497854","0","0.0005852516582130316","0.00019508388607101054","0.03257900897385876","0.0148263753413968","0.8710495513070621","0","0.0005852516582130316","0"
"2021-10-22","4109","13","4111","89","8","46","10","7","155","5","8","2","139","186","4111","0","1","0","4733","4733","4733","4733","4733","4733","4733","4733","4733","4733","4733","4733","4733","4733","4733","4733","4733","4733","0.8681597295584196","0.002746672300866258","0.8685822945277837","0.018804141136699766","0.001690259877456159","0.009718994295372914","0.0021128248468201987","0.001478977392774139","0.03274878512571308","0.0010564124234100994","0.001690259877456159","0.0004225649693640397","0.02936826537080076","0.039298542150855695","0.8685822945277837","0","0.00021128248468201986","0"
"2021-10-23","2819","4","2819","50","8","32","5","7","115","1","5","4","109","83","2824","0","1","0","3221","3221","3221","3221","3221","3221","3221","3221","3221","3221","3221","3221","3221","3221","3221","3221","3221","3221","0.8751940391182862","0.0012418503570319776","0.8751940391182862","0.01552312946289972","0.0024837007140639552","0.009934802856255821","0.001552312946289972","0.002173238124805961","0.035703197764669355","0.0003104625892579944","0.001552312946289972","0.0012418503570319776","0.03384042222912139","0.025768394908413535","0.8767463520645762","0","0.0003104625892579944","0"
"2021-10-24","2725","3","2725","65","4","29","7","4","111","3","2","3","99","67","2732","0","2","0","3217","3217","3217","3217","3217","3217","3217","3217","3217","3217","3217","3217","3217","3217","3217","3217","3217","3217","0.8470624805719614","0.0009325458501709667","0.8470624805719614","0.020205160087037613","0.0012433944668946222","0.009014609884986011","0.002175940317065589","0.0012433944668946222","0.03450419645632577","0.0009325458501709667","0.0006216972334473111","0.0009325458501709667","0.030774013055641904","0.020826857320484924","0.849238420889027","0","0.0006216972334473111","0"
"2021-10-25","4236","9","4236","74","8","53","8","1","174","5","8","3","154","96","4241","0","1","0","4875","4875","4875","4875","4875","4875","4875","4875","4875","4875","4875","4875","4875","4875","4875","4875","4875","4875","0.8689230769230769","0.0018461538461538461","0.8689230769230769","0.015179487179487179","0.001641025641025641","0.010871794871794871","0.001641025641025641","0.00020512820512820512","0.03569230769230769","0.0010256410256410256","0.001641025641025641","0.0006153846153846154","0.03158974358974359","0.019692307692307693","0.869948717948718","0","0.00020512820512820512","0"
"2021-10-26","4397","8","4397","97","9","27","3","0","145","2","11","4","133","78","4400","0","0","0","5077","5077","5077","5077","5077","5077","5077","5077","5077","5077","5077","5077","5077","5077","5077","5077","5077","5077","0.8660626354146149","0.0015757337010045302","0.8660626354146149","0.01910577112467993","0.0017727004136300964","0.00531810124089029","0.0005909001378766989","0","0.028560173330707112","0.00039393342525113255","0.002166633838881229","0.0007878668505022651","0.026196572779200317","0.015363403584794169","0.8666535355524916","0","0","0"
"2021-10-27","4737","11","4737","101","5","38","2","2","193","3","9","5","183","79","4742","0","1","0","5367","5367","5367","5367","5367","5367","5367","5367","5367","5367","5367","5367","5367","5367","5367","5367","5367","5367","0.8826159865846842","0.0020495621389975778","0.8826159865846842","0.018818706912614124","0.000931619154089808","0.007080305571082542","0.0003726476616359232","0.0003726476616359232","0.03596049934786659","0.0005589714924538849","0.0016769144773616546","0.000931619154089808","0.03409726103968697","0.014719582634618967","0.883547605738774","0","0.0001863238308179616","0"
"2021-10-28","4587","9","4590","94","6","31","2","3","172","3","8","2","150","104","4592","1","2","0","5214","5214","5214","5214","5214","5214","5214","5214","5214","5214","5214","5214","5214","5214","5214","5214","5214","5214","0.879746835443038","0.0017261219792865361","0.8803222094361335","0.01802838511699271","0.0011507479861910242","0.005945531261986959","0.0003835826620636747","0.0005753739930955121","0.03298810893747603","0.0005753739930955121","0.0015343306482546988","0.0003835826620636747","0.028768699654775604","0.019946298427311087","0.8807057920981972","0.00019179133103183735","0.0003835826620636747","0"
"2021-10-29","4019","8","4017","87","1","37","0","6","163","1","5","2","144","56","4022","0","1","0","4594","4594","4594","4594","4594","4594","4594","4594","4594","4594","4594","4594","4594","4594","4594","4594","4594","4594","0.8748367435785808","0.0017414018284719198","0.8744013931214628","0.018937744884632127","0.00021767522855898998","0.00805398345668263","0","0.00130605137135394","0.03548106225511537","0.00021767522855898998","0.00108837614279495","0.00043535045711797995","0.03134523291249456","0.012189812799303439","0.8754897692642577","0","0.00021767522855898998","0"
"2021-10-30","3037","3","3038","34","3","21","2","3","99","0","2","0","92","65","3037","0","1","0","3462","3462","3462","3462","3462","3462","3462","3462","3462","3462","3462","3462","3462","3462","3462","3462","3462","3462","0.8772385904101675","0.0008665511265164644","0.877527440785673","0.009820912767186597","0.0008665511265164644","0.006065857885615251","0.0005777007510109763","0.0008665511265164644","0.02859618717504333","0","0.0005777007510109763","0","0.02657423454650491","0.01877527440785673","0.8772385904101675","0","0.00028885037550548814","0"
"2021-10-31","2686","1","2686","53","1","22","1","2","92","0","7","2","85","63","2692","0","0","0","3106","3106","3106","3106","3106","3106","3106","3106","3106","3106","3106","3106","3106","3106","3106","3106","3106","3106","0.8647778493238892","0.0003219575016097875","0.8647778493238892","0.01706374758531874","0.0003219575016097875","0.0070830650354153256","0.0003219575016097875","0.000643915003219575","0.02962009014810045","0","0.0022537025112685126","0.000643915003219575","0.027366387636831937","0.020283322601416614","0.866709594333548","0","0","0"
"2021-11-01","3251","6","3251","54","7","38","0","0","150","3","20","4","134","91","3252","0","1","0","3854","3854","3854","3854","3854","3854","3854","3854","3854","3854","3854","3854","3854","3854","3854","3854","3854","3854","0.8435391800726518","0.0015568240788790867","0.8435391800726518","0.01401141670991178","0.0018162947586922678","0.009859885832900882","0","0","0.038920601971977165","0.0007784120394395433","0.005189413596263622","0.0010378827192527244","0.03476907109496627","0.02361183186299948","0.843798650752465","0","0.0002594706798131811","0"
"2021-11-02","4209","5","4212","81","12","45","5","0","113","4","17","2","100","88","4216","0","1","0","4886","4886","4886","4886","4886","4886","4886","4886","4886","4886","4886","4886","4886","4886","4886","4886","4886","4886","0.8614408514121982","0.001023331968890708","0.8620548505935326","0.016577977896029474","0.0024559967253376994","0.009209987720016374","0.001023331968890708","0","0.023127302496930003","0.0008186655751125665","0.0034793286942284077","0.00040933278755628325","0.020466639377814164","0.018010642652476462","0.8628735161686452","0","0.00020466639377814163","0"
"2021-11-03","4583","3","4583","72","9","32","8","2","151","2","16","4","135","68","4587","0","4","0","5271","5271","5271","5271","5271","5271","5271","5271","5271","5271","5271","5271","5271","5271","5271","5271","5271","5271","0.8694744830202997","0.0005691519635742744","0.8694744830202997","0.013659647125782584","0.001707455890722823","0.006070954278125593","0.0015177385695313982","0.00037943464238284955","0.02864731549990514","0.00037943464238284955","0.0030354771390627964","0.0007588692847656991","0.025611838360842343","0.012900777841016885","0.8702333523050655","0","0.0007588692847656991","0"
"2021-11-04","4246","6","4246","80","10","48","3","3","150","2","14","2","143","75","4247","0","1","0","4796","4796","4796","4796","4796","4796","4796","4796","4796","4796","4796","4796","4796","4796","4796","4796","4796","4796","0.8853211009174312","0.0012510425354462051","0.8853211009174312","0.016680567139282735","0.002085070892410342","0.010008340283569641","0.0006255212677231026","0.0006255212677231026","0.03127606338615513","0.0004170141784820684","0.0029190992493744786","0.0004170141784820684","0.02981651376146789","0.015638031693077564","0.8855296080066722","0","0.0002085070892410342","0"
"2021-11-05","4060","7","4060","76","10","28","13","3","154","1","10","3","140","84","4061","0","1","0","4596","4596","4596","4596","4596","4596","4596","4596","4596","4596","4596","4596","4596","4596","4596","4596","4596","4596","0.8833768494342907","0.0015230635335073978","0.8833768494342907","0.016536118363794605","0.002175805047867711","0.006092254134029591","0.0028285465622280245","0.0006527415143603133","0.03350739773716275","0.0002175805047867711","0.002175805047867711","0.0006527415143603133","0.030461270670147953","0.018276762402088774","0.8835944299390774","0","0.0002175805047867711","0"
"2021-11-06","2942","1","2942","44","6","21","8","1","115","2","5","1","103","110","2943","0","4","0","3389","3389","3389","3389","3389","3389","3389","3389","3389","3389","3389","3389","3389","3389","3389","3389","3389","3389","0.8681026851578637","0.00029507229271171436","0.8681026851578637","0.012983180879315432","0.0017704337562702863","0.006196518146946002","0.002360578341693715","0.00029507229271171436","0.03393331366184715","0.0005901445854234287","0.0014753614635585719","0.00029507229271171436","0.03039244614930658","0.03245795219828858","0.8683977574505753","0","0.0011802891708468574","0"
"2021-11-07","2865","6","2866","59","5","25","5","1","102","0","5","1","91","84","2870","1","2","0","3371","3371","3371","3371","3371","3371","3371","3371","3371","3371","3371","3371","3371","3371","3371","3371","3371","3371","0.8498961732423613","0.0017798872738059924","0.850192821121329","0.017502224859092256","0.0014832393948383269","0.007416196974191634","0.0014832393948383269","0.0002966478789676654","0.030258083654701867","0","0.0014832393948383269","0.0002966478789676654","0.02699495698605755","0.024918421833283893","0.8513794126371996","0.0002966478789676654","0.0005932957579353308","0"
"2021-11-08","4339","11","4340","81","23","42","2","0","175","3","13","2","135","138","4344","1","0","0","4945","4945","4945","4945","4945","4945","4945","4945","4945","4945","4945","4945","4945","4945","4945","4945","4945","4945","0.8774519716885744","0.002224469160768453","0.8776541961577351","0.016380182002022244","0.004651162790697674","0.008493427704752275","0.0004044489383215369","0","0.03538928210313448","0.0006066734074823053","0.0026289180990899897","0.0004044489383215369","0.027300303336703743","0.027906976744186046","0.8784630940343782","0.00020222446916076846","0","0"
"2021-11-09","4369","8","4369","101","6","39","4","2","140","6","4","6","117","110","4369","5","0","0","4974","4974","4974","4974","4974","4974","4974","4974","4974","4974","4974","4974","4974","4974","4974","4974","4974","4974","0.878367511057499","0.0016083634901487736","0.878367511057499","0.020305589063128265","0.0012062726176115801","0.007840772014475271","0.0008041817450743868","0.0004020908725371934","0.02814636107760354","0.0012062726176115801","0.0008041817450743868","0.0012062726176115801","0.023522316043425813","0.022114997989545637","0.878367511057499","0.0010052271813429834","0","0"
"2021-11-10","4438","6","4438","82","4","26","5","3","149","1","11","6","125","92","4439","4","2","0","5094","5094","5094","5094","5094","5094","5094","5094","5094","5094","5094","5094","5094","5094","5094","5094","5094","5094","0.8712210443659207","0.001177856301531213","0.8712210443659207","0.016097369454259915","0.0007852375343541421","0.005104043973301924","0.0009815469179426776","0.0005889281507656066","0.029250098154691793","0.00019630938358853554","0.0021594032194738907","0.001177856301531213","0.02453867294856694","0.018060463290145268","0.8714173537495092","0.0007852375343541421","0.00039261876717707107","0"
"2021-11-11","4555","13","4555","78","9","48","7","1","162","3","10","6","149","82","4559","0","3","1","5207","5207","5207","5207","5207","5207","5207","5207","5207","5207","5207","5207","5207","5207","5207","5207","5207","5207","0.8747839446898406","0.0024966391396197426","0.8747839446898406","0.014979834837718456","0.0017284424812752065","0.009218359900134435","0.0013443441521029385","0.00019204916458613405","0.031111964662953715","0.0005761474937584022","0.0019204916458613404","0.0011522949875168043","0.028615325523333974","0.015748031496062992","0.8755521413481852","0","0.0005761474937584022","0.00019204916458613405"
"2021-11-12","4186","12","4187","75","2","38","8","1","152","3","18","7","134","83","4189","1","2","0","4791","4791","4791","4791","4791","4791","4791","4791","4791","4791","4791","4791","4791","4791","4791","4791","4791","4791","0.8737215612606971","0.002504696305572949","0.8739302859528282","0.015654351909830933","0.0004174493842621582","0.007931538300981006","0.0016697975370486328","0.0002087246921310791","0.031726153203924023","0.0006261740763932373","0.003757044458359424","0.0014610728449175538","0.0279691087455646","0.017324149446879565","0.8743477353370904","0.0002087246921310791","0.0004174493842621582","0"
"2021-11-13","2605","8","2605","52","6","22","8","0","87","2","6","2","80","58","2606","0","2","0","2987","2987","2987","2987","2987","2987","2987","2987","2987","2987","2987","2987","2987","2987","2987","2987","2987","2987","0.8721124874455976","0.002678272514228323","0.8721124874455976","0.017408771342484097","0.002008704385671242","0.007365249414127887","0.002678272514228323","0","0.02912621359223301","0.0006695681285570807","0.002008704385671242","0.0006695681285570807","0.026782725142283227","0.019417475728155338","0.8724472715098761","0","0.0006695681285570807","0"
"2021-11-14","1997","6","1996","31","13","12","5","2","88","2","6","4","83","52","2000","0","1","0","2351","2351","2351","2351","2351","2351","2351","2351","2351","2351","2351","2351","2351","2351","2351","2351","2351","2351","0.8494257762654189","0.002552105487026797","0.8490004253509145","0.013185878349638452","0.00552956188855806","0.005104210974053594","0.002126754572522331","0.0008507018290089324","0.03743088047639302","0.0008507018290089324","0.002552105487026797","0.0017014036580178648","0.03530412590387069","0.02211824755423224","0.8507018290089323","0","0.0004253509145044662","0"
