date,vacunas-count,efectos secundarios vacuna ...-count,trombos-count,trombosis-count,pfizer-count,moderna-count,astrazeneca-count,jhonson & jhonson janssen-count,sinovac-count,sinopharm-count,zydus-count,gamaleya-count,vacunas-total_count,efectos secundarios vacuna ...-total_count,trombos-total_count,trombosis-total_count,pfizer-total_count,moderna-total_count,astrazeneca-total_count,jhonson & jhonson janssen-total_count,sinovac-total_count,sinopharm-total_count,zydus-total_count,gamaleya-total_count,vacunas-ratio,efectos secundarios vacuna ...-ratio,trombos-ratio,trombosis-ratio,pfizer-ratio,moderna-ratio,astrazeneca-ratio,jhonson & jhonson janssen-ratio,sinovac-ratio,sinopharm-ratio,zydus-ratio,gamaleya-ratio
"2021-09-21","260","883","1","2","85","109","52","20","32","13","0","3","5275","5275","5275","5275","5275","5275","5275","5275","5275","5275","5275","5275","0.04928909952606635","0.16739336492890997","0.0001895734597156398","0.0003791469194312796","0.016113744075829384","0.02066350710900474","0.009857819905213271","0.0037914691943127963","0.006066350710900474","0.0024644549763033177","0","0.0005687203791469195"
"2021-09-22","250","881","0","2","106","87","36","38","24","5","0","1","5292","5292","5292","5292","5292","5292","5292","5292","5292","5292","5292","5292","0.0472411186696901","0.1664777021919879","0","0.0003779289493575208","0.0200302343159486","0.016439909297052153","0.006802721088435374","0.007180650037792895","0.0045351473922902496","0.000944822373393802","0","0.0001889644746787604"
"2021-09-23","202","837","1","2","69","85","52","36","23","15","0","3","5031","5031","5031","5031","5031","5031","5031","5031","5031","5031","5031","5031","0.04015106340687736","0.16636851520572452","0.00019876764062810574","0.0003975352812562115","0.013714967203339297","0.016895249453388987","0.0103359173126615","0.007155635062611807","0.0045716557344464325","0.0029815146094215863","0","0.0005963029218843172"
"2021-09-24","176","713","0","1","71","85","46","32","39","15","0","2","4861","4861","4861","4861","4861","4861","4861","4861","4861","4861","4861","4861","0.03620654186381403","0.14667763834601935","0","0.0002057189878625797","0.01460604813824316","0.017486113968319277","0.009463073441678667","0.006583007611602551","0.008023040526640608","0.0030857848179386958","0","0.0004114379757251594"
"2021-09-25","131","462","0","2","56","104","38","30","36","8","0","1","3338","3338","3338","3338","3338","3338","3338","3338","3338","3338","3338","3338","0.03924505692031156","0.1384062312762133","0","0.0005991611743559018","0.016776512881965248","0.03115638106650689","0.011384062312762133","0.008987417615338526","0.01078490113840623","0.002396644697423607","0","0.0002995805871779509"
"2021-09-26","90","359","0","1","29","50","16","18","16","3","0","1","3054","3054","3054","3054","3054","3054","3054","3054","3054","3054","3054","3054","0.029469548133595286","0.11755075311067452","0","0.0003274394237066143","0.009495743287491814","0.016371971185330715","0.005239030779305829","0.005893909626719057","0.005239030779305829","0.0009823182711198428","0","0.0003274394237066143"
"2021-09-27","163","689","1","2","88","101","28","16","28","17","0","3","4705","4705","4705","4705","4705","4705","4705","4705","4705","4705","4705","4705","0.034643995749202974","0.14643995749202976","0.00021253985122210415","0.0004250797024442083","0.018703506907545166","0.02146652497343252","0.005951115834218916","0.0034006376195536664","0.005951115834218916","0.0036131774707757703","0","0.0006376195536663124"
"2021-09-28","165","737","0","1","86","89","33","23","22","13","1","1","5226","5226","5226","5226","5226","5226","5226","5226","5226","5226","5226","5226","0.03157290470723306","0.14102564102564102","0","0.00019135093761959434","0.016456180635285114","0.017030233448143896","0.006314580941446613","0.0044010715652506695","0.004209720627631076","0.0024875621890547263","0.00019135093761959434","0.00019135093761959434"
"2021-09-29","195","722","1","2","84","106","40","18","38","17","1","1","5233","5233","5233","5233","5233","5233","5233","5233","5233","5233","5233","5233","0.037263519969424806","0.13797057137397287","0.00019109497420217848","0.00038218994840435696","0.016051977832982994","0.02025606726543092","0.007643798968087139","0.0034397095356392127","0.007261609019682782","0.0032486145614370344","0.00019109497420217848","0.00019109497420217848"
"2021-09-30","165","703","0","0","55","96","39","23","29","6","0","2","5005","5005","5005","5005","5005","5005","5005","5005","5005","5005","5005","5005","0.03296703296703297","0.14045954045954046","0","0","0.01098901098901099","0.01918081918081918","0.007792207792207792","0.004595404595404595","0.005794205794205794","0.0011988011988011988","0","0.0003996003996003996"
"2021-10-01","207","845","0","2","79","108","67","26","35","14","0","4","4785","4785","4785","4785","4785","4785","4785","4785","4785","4785","4785","4785","0.04326018808777429","0.17659352142110762","0","0.0004179728317659352","0.016509926854754442","0.0225705329153605","0.01400208986415883","0.005433646812957158","0.0073145245559038665","0.0029258098223615466","0","0.0008359456635318704"
"2021-10-02","104","442","0","0","33","43","26","14","18","10","0","1","3293","3293","3293","3293","3293","3293","3293","3293","3293","3293","3293","3293","0.0315821439416945","0.13422411175220164","0","0","0.010021257212268448","0.013058001822046765","0.007895535985423625","0.004251442453689645","0.005466140297600972","0.0030367446097783178","0","0.0003036744609778318"
"2021-10-03","92","396","0","0","23","46","20","12","15","9","0","0","3330","3330","3330","3330","3330","3330","3330","3330","3330","3330","3330","3330","0.02762762762762763","0.11891891891891893","0","0","0.006906906906906907","0.013813813813813814","0.006006006006006006","0.0036036036036036037","0.0045045045045045045","0.002702702702702703","0","0"
"2021-10-04","155","702","0","0","75","89","25","19","17","24","0","0","5002","5002","5002","5002","5002","5002","5002","5002","5002","5002","5002","5002","0.030987604958016793","0.14034386245501798","0","0","0.014994002399040383","0.017792882846861254","0.004998000799680128","0.0037984806077568972","0.003398640543782487","0.004798080767692923","0","0"
"2021-10-05","161","716","1","0","73","78","49","34","18","15","0","0","5111","5111","5111","5111","5111","5111","5111","5111","5111","5111","5111","5111","0.0315006847974956","0.14009000195656426","0.00019565642731363725","0","0.01428291919389552","0.015261201330463705","0.009587164938368226","0.006652318528663667","0.0035218156916454707","0.002934846409704559","0","0"
"2021-10-06","160","767","1","1","60","69","55","15","20","14","0","3","5231","5231","5231","5231","5231","5231","5231","5231","5231","5231","5231","5231","0.030586885872682087","0.14662588415216976","0.00019116803670426305","0.00019116803670426305","0.011470082202255783","0.013190594532594151","0.010514242018734467","0.0028675205505639457","0.003823360734085261","0.0026763525138596826","0","0.0005735041101127892"
"2021-10-07","133","761","1","1","77","68","31","15","23","8","0","4","5281","5281","5281","5281","5281","5281","5281","5281","5281","5281","5281","5281","0.025184624124218898","0.14410149592880137","0.0001893580761219466","0.0001893580761219466","0.014580571861389889","0.012876349176292368","0.005870100359780345","0.002840371141829199","0.0043552357508047715","0.0015148646089755728","0","0.0007574323044877864"
"2021-10-08","125","604","0","3","53","81","28","26","33","7","0","0","4410","4410","4410","4410","4410","4410","4410","4410","4410","4410","4410","4410","0.02834467120181406","0.13696145124716552","0","0.0006802721088435374","0.012018140589569161","0.018367346938775512","0.006349206349206349","0.0058956916099773245","0.007482993197278911","0.0015873015873015873","0","0"
"2021-10-09","87","451","0","0","29","59","21","16","23","4","0","1","3117","3117","3117","3117","3117","3117","3117","3117","3117","3117","3117","3117","0.02791145332050048","0.14469040744305423","0","0","0.00930381777350016","0.01892845684953481","0.006737247353224254","0.005133140840551813","0.007378889958293231","0.0012832852101379532","0","0.0003208213025344883"
"2021-10-10","50","402","1","0","7","27","7","4","6","4","0","0","3076","3076","3076","3076","3076","3076","3076","3076","3076","3076","3076","3076","0.016254876462938883","0.1306892067620286","0.00032509752925877764","0","0.0022756827048114434","0.008777633289986996","0.0022756827048114434","0.0013003901170351106","0.0019505851755526658","0.0013003901170351106","0","0"
"2021-10-11","144","729","2","3","46","64","49","19","33","26","0","1","4410","4410","4410","4410","4410","4410","4410","4410","4410","4410","4410","4410","0.0326530612244898","0.1653061224489796","0.00045351473922902497","0.0006802721088435374","0.010430839002267574","0.014512471655328799","0.011111111111111112","0.004308390022675737","0.007482993197278911","0.0058956916099773245","0","0.00022675736961451248"
"2021-10-12","140","768","1","4","53","65","45","15","20","22","0","3","4881","4881","4881","4881","4881","4881","4881","4881","4881","4881","4881","4881","0.028682646998565868","0.15734480639213275","0.0002048760499897562","0.0008195041999590248","0.010858430649457079","0.013316943249334154","0.00921942224953903","0.003073140749846343","0.004097520999795124","0.0045072730997746365","0","0.0006146281499692685"
"2021-10-13","159","760","4","9","86","76","44","14","17","15","0","4","5005","5005","5005","5005","5005","5005","5005","5005","5005","5005","5005","5005","0.03176823176823177","0.15184815184815184","0.0007992007992007992","0.0017982017982017982","0.017182817182817185","0.015184815184815185","0.008791208791208791","0.002797202797202797","0.0033966033966033966","0.002997002997002997","0","0.0007992007992007992"
"2021-10-14","149","743","0","0","53","79","32","9","16","9","0","2","5100","5100","5100","5100","5100","5100","5100","5100","5100","5100","5100","5100","0.029215686274509805","0.14568627450980393","0","0","0.010392156862745097","0.015490196078431372","0.006274509803921568","0.0017647058823529412","0.003137254901960784","0.0017647058823529412","0","0.000392156862745098"
"2021-10-15","162","723","0","1","90","86","48","24","34","16","0","1","4592","4592","4592","4592","4592","4592","4592","4592","4592","4592","4592","4592","0.035278745644599305","0.15744773519163763","0","0.00021777003484320557","0.0195993031358885","0.018728222996515678","0.010452961672473868","0.005226480836236934","0.007404181184668989","0.003484320557491289","0","0.00021777003484320557"
"2021-10-16","96","412","0","0","36","44","19","12","12","6","0","0","3312","3312","3312","3312","3312","3312","3312","3312","3312","3312","3312","3312","0.028985507246376812","0.12439613526570048","0","0","0.010869565217391304","0.013285024154589372","0.005736714975845411","0.0036231884057971015","0.0036231884057971015","0.0018115942028985507","0","0"
"2021-10-17","80","412","2","4","22","34","24","10","10","7","0","0","3263","3263","3263","3263","3263","3263","3263","3263","3263","3263","3263","3263","0.02451731535396874","0.12626417407293902","0.0006129328838492185","0.001225865767698437","0.006742261722341404","0.010419859025436715","0.007355194606190622","0.0030646644192460926","0.0030646644192460926","0.0021452650934722646","0","0"
"2021-10-18","133","605","0","3","45","38","40","12","44","6","0","0","3852","3852","3852","3852","3852","3852","3852","3852","3852","3852","3852","3852","0.03452751817237799","0.15706126687435099","0","0.000778816199376947","0.011682242990654205","0.009865005192107996","0.010384215991692628","0.003115264797507788","0.01142263759086189","0.001557632398753894","0","0"
"2021-10-19","145","739","1","1","46","61","30","15","27","13","0","3","4850","4850","4850","4850","4850","4850","4850","4850","4850","4850","4850","4850","0.029896907216494847","0.15237113402061855","0.0002061855670103093","0.0002061855670103093","0.009484536082474227","0.012577319587628866","0.006185567010309278","0.003092783505154639","0.00556701030927835","0.0026804123711340207","0","0.0006185567010309278"
"2021-10-20","186","791","0","2","77","94","55","29","22","12","0","1","4857","4857","4857","4857","4857","4857","4857","4857","4857","4857","4857","4857","0.03829524397776405","0.16285773110973853","0","0.00041177681696520483","0.015853407453160388","0.019353510397364628","0.011323862466543133","0.00597076384599547","0.004529544986617253","0.0024706609017912293","0","0.00020588840848260242"
"2021-10-21","162","778","2","2","79","85","28","18","18","12","0","3","5126","5126","5126","5126","5126","5126","5126","5126","5126","5126","5126","5126","0.03160358954350371","0.1517752633632462","0.0003901677721420211","0.0003901677721420211","0.015411626999609832","0.016582130316035896","0.005462348809988295","0.00351150994927819","0.00351150994927819","0.0023410066328521262","0","0.0005852516582130316"
"2021-10-22","150","696","1","2","67","79","34","15","26","6","0","0","4733","4733","4733","4733","4733","4733","4733","4733","4733","4733","4733","4733","0.031692372702302976","0.14705260933868583","0.00021128248468201986","0.0004225649693640397","0.01415592647369533","0.01669131628987957","0.007183604479188675","0.003169237270230298","0.005493344601732516","0.001267694908092119","0","0"
"2021-10-23","81","401","0","2","31","49","22","14","32","6","0","2","3221","3221","3221","3221","3221","3221","3221","3221","3221","3221","3221","3221","0.025147469729897547","0.12449549829245576","0","0.0006209251785159888","0.009624340266997827","0.015212666873641726","0.006830176963675877","0.004346476249611922","0.009934802856255821","0.0018627755355479665","0","0.0006209251785159888"
"2021-10-24","78","441","0","3","24","47","16","4","9","10","0","4","3217","3217","3217","3217","3217","3217","3217","3217","3217","3217","3217","3217","0.024246192104445136","0.1370842399751321","0","0.0009325458501709667","0.007460366801367734","0.014609884986011812","0.004973577867578489","0.0012433944668946222","0.0027976375505129004","0.003108486167236556","0","0.0012433944668946222"
"2021-10-25","174","766","0","1","66","120","31","14","51","20","0","3","4875","4875","4875","4875","4875","4875","4875","4875","4875","4875","4875","4875","0.03569230769230769","0.15712820512820513","0","0.00020512820512820512","0.01353846153846154","0.024615384615384615","0.006358974358974359","0.002871794871794872","0.010461538461538461","0.0041025641025641026","0","0.0006153846153846154"
"2021-10-26","178","761","0","1","85","95","32","21","40","24","0","4","5077","5077","5077","5077","5077","5077","5077","5077","5077","5077","5077","5077","0.0350600748473508","0.14989166830805595","0","0.00019696671262556627","0.016742170573173135","0.018711837699428798","0.006302934804018121","0.004136300965136892","0.00787866850502265","0.004727201103013591","0","0.0007878668505022651"
"2021-10-27","162","833","0","5","83","80","39","18","26","12","0","1","5367","5367","5367","5367","5367","5367","5367","5367","5367","5367","5367","5367","0.03018446059250978","0.15520775107136203","0","0.000931619154089808","0.015464877957890814","0.014905906465436929","0.0072666294019005035","0.003353828954723309","0.004844419601267002","0.0022358859698155395","0","0.0001863238308179616"
"2021-10-28","136","760","1","2","40","51","28","17","33","10","0","2","5214","5214","5214","5214","5214","5214","5214","5214","5214","5214","5214","5214","0.02608362102032988","0.1457614115841964","0.00019179133103183735","0.0003835826620636747","0.007671653241273495","0.009781357882623706","0.005370157268891446","0.003260452627541235","0.006329113924050633","0.0019179133103183737","0","0.0003835826620636747"
"2021-10-29","142","719","1","1","67","50","25","21","37","11","0","0","4594","4594","4594","4594","4594","4594","4594","4594","4594","4594","4594","4594","0.03090988245537658","0.15650848933391381","0.00021767522855898998","0.00021767522855898998","0.014584240313452328","0.0108837614279495","0.00544188071397475","0.00457117979973879","0.00805398345668263","0.00239442751414889","0","0"
"2021-10-30","137","546","0","0","20","75","13","12","44","7","0","0","3462","3462","3462","3462","3462","3462","3462","3462","3462","3462","3462","3462","0.039572501444251874","0.15771230502599654","0","0","0.005777007510109763","0.021663778162911613","0.003755054881571346","0.0034662045060658577","0.012709416522241479","0.002021952628538417","0","0"
"2021-10-31","103","456","0","2","35","58","23","21","51","3","0","1","3106","3106","3106","3106","3106","3106","3106","3106","3106","3106","3106","3106","0.03316162266580811","0.1468126207340631","0","0.000643915003219575","0.011268512556342562","0.018673535093367676","0.007405022537025113","0.006761107533805538","0.016419832582099163","0.0009658725048293626","0","0.0003219575016097875"
"2021-11-01","105","665","0","1","31","45","13","10","38","8","0","3","3854","3854","3854","3854","3854","3854","3854","3854","3854","3854","3854","3854","0.027244421380384017","0.17254800207576543","0","0.0002594706798131811","0.008043591074208614","0.01167618059159315","0.0033731188375713543","0.002594706798131811","0.009859885832900882","0.0020757654385054488","0","0.0007784120394395433"
"2021-11-02","133","692","0","1","67","58","34","19","46","17","1","2","4886","4886","4886","4886","4886","4886","4886","4886","4886","4886","4886","4886","0.027220630372492838","0.141629144494474","0","0.00020466639377814163","0.01371264838313549","0.011870650839132215","0.006958657388456815","0.003888661481784691","0.009414654113794515","0.0034793286942284077","0.00020466639377814163","0.00040933278755628325"
"2021-11-03","185","793","0","2","77","57","32","10","51","27","0","6","5271","5271","5271","5271","5271","5271","5271","5271","5271","5271","5271","5271","0.035097704420413586","0.15044583570479986","0","0.00037943464238284955","0.014608233731739707","0.010813887307911212","0.006070954278125593","0.0018971732119142477","0.009675583380762664","0.005122367672168469","0","0.0011383039271485487"
"2021-11-04","145","765","0","4","64","66","27","12","35","9","0","1","4796","4796","4796","4796","4796","4796","4796","4796","4796","4796","4796","4796","0.030233527939949958","0.15950792326939117","0","0.0008340283569641367","0.013344453711426188","0.013761467889908258","0.005629691409507923","0.0025020850708924102","0.007297748123436197","0.0018765638031693077","0","0.0002085070892410342"
"2021-11-05","142","733","0","1","108","49","47","21","58","18","0","0","4596","4596","4596","4596","4596","4596","4596","4596","4596","4596","4596","4596","0.030896431679721496","0.15948651000870323","0","0.0002175805047867711","0.02349869451697128","0.010661444734551785","0.010226283724978242","0.0045691906005221935","0.012619669277632724","0.0039164490861618795","0","0"
"2021-11-06","95","455","1","3","36","51","37","22","31","8","0","2","3389","3389","3389","3389","3389","3389","3389","3389","3389","3389","3389","3389","0.028031867807612864","0.13425789318383005","0.00029507229271171436","0.0008852168781351431","0.010622602537621718","0.015048686928297432","0.010917674830333431","0.006491590439657716","0.009147241074063145","0.002360578341693715","0","0.0005901445854234287"
"2021-11-07","105","482","0","0","44","52","50","9","25","10","0","0","3371","3371","3371","3371","3371","3371","3371","3371","3371","3371","3371","3371","0.031148027291604864","0.14298427766241473","0","0","0.013052506674577276","0.0154256897063186","0.014832393948383269","0.0026698309107089885","0.007416196974191634","0.0029664787896766538","0","0"
"2021-11-08","117","686","0","1","47","57","37","13","40","24","0","0","4945","4945","4945","4945","4945","4945","4945","4945","4945","4945","4945","4945","0.02366026289180991","0.13872598584428716","0","0.00020222446916076846","0.009504550050556117","0.011526794742163803","0.0074823053589484325","0.0026289180990899897","0.008088978766430738","0.004853387259858443","0","0"
"2021-11-09","149","720","0","0","55","52","17","11","32","11","0","1","4974","4974","4974","4974","4974","4974","4974","4974","4974","4974","4974","4974","0.029955770004020908","0.14475271411338964","0","0","0.011057498994772819","0.010454362685967028","0.003417772416566144","0.0022114997989545635","0.006433453960595094","0.0022114997989545635","0","0.0002010454362685967"
"2021-11-10","139","704","1","3","47","68","20","15","20","12","0","3","5094","5094","5094","5094","5094","5094","5094","5094","5094","5094","5094","5094","0.02728700431880644","0.138201806046329","0.00019630938358853554","0.0005889281507656066","0.00922654102866117","0.013349038084020416","0.0039261876717707105","0.002944640753828033","0.0039261876717707105","0.002355712603062426","0","0.0005889281507656066"
"2021-11-11","127","738","0","2","52","63","31","19","32","7","0","3","5207","5207","5207","5207","5207","5207","5207","5207","5207","5207","5207","5207","0.024390243902439025","0.14173228346456693","0","0.0003840983291722681","0.00998655655847897","0.012099097368926445","0.005953524102170156","0.003648934127136547","0.0061455732667562895","0.0013443441521029385","0","0.0005761474937584022"
"2021-11-12","121","631","0","0","28","56","16","9","16","8","0","0","4791","4791","4791","4791","4791","4791","4791","4791","4791","4791","4791","4791","0.02525568774786057","0.1317052807347109","0","0","0.005844291379670215","0.01168858275934043","0.0033395950740972655","0.001878522229179712","0.0033395950740972655","0.0016697975370486328","0","0"
"2021-11-13","46","417","0","0","14","23","5","3","9","5","0","0","2987","2987","2987","2987","2987","2987","2987","2987","2987","2987","2987","2987","0.015400066956812855","0.13960495480415133","0","0","0.004686976899899564","0.0077000334784064275","0.0016739203213927017","0.001004352192835621","0.003013056578506863","0.0016739203213927017","0","0"
"2021-11-14","47","342","0","1","10","13","5","5","7","4","0","0","2351","2351","2351","2351","2351","2351","2351","2351","2351","2351","2351","2351","0.01999149298170991","0.14547001276052743","0","0.0004253509145044662","0.004253509145044662","0.00552956188855806","0.002126754572522331","0.002126754572522331","0.0029774564015312634","0.0017014036580178648","0","0"
"2021-11-15","73","569","0","2","32","46","17","7","18","10","1","0","4076","4076","4076","4076","4076","4076","4076","4076","4076","4076","4076","4076","0.017909715407262022","0.13959764474975467","0","0.0004906771344455348","0.007850834151128557","0.011285574092247301","0.004170755642787046","0.0017173699705593719","0.004416094210009814","0.0024533856722276743","0.0002453385672227674","0"
"2021-11-16","126","694","0","4","80","57","20","13","12","4","0","1","4868","4868","4868","4868","4868","4868","4868","4868","4868","4868","4868","4868","0.025883319638455218","0.14256368118323748","0","0.0008216926869350862","0.016433853738701727","0.01170912078882498","0.004108463434675432","0.0026705012325390306","0.0024650780608052587","0.0008216926869350862","0","0.00020542317173377156"
"2021-11-17","115","740","2","1","47","56","23","13","16","5","0","1","5120","5120","5120","5120","5120","5120","5120","5120","5120","5120","5120","5120","0.0224609375","0.14453125","0.000390625","0.0001953125","0.0091796875","0.0109375","0.0044921875","0.0025390625","0.003125","0.0009765625","0","0.0001953125"
"2021-11-18","163","784","0","0","45","43","20","11","13","7","0","0","5286","5286","5286","5286","5286","5286","5286","5286","5286","5286","5286","5286","0.030836171017782823","0.14831630722663638","0","0","0.00851305334846765","0.008134695421869087","0.0037835792659856224","0.0020809685962920924","0.0024593265228906543","0.0013242527430949679","0","0"
"2021-11-19","130","779","0","2","79","68","20","17","13","7","0","0","4965","4965","4965","4965","4965","4965","4965","4965","4965","4965","4965","4965","0.026183282980866064","0.1568982880161128","0","0.0004028197381671702","0.01591137965760322","0.013695871097683786","0.004028197381671702","0.0034239677744209466","0.0026183282980866062","0.0014098690835850957","0","0"
"2021-11-20","69","462","0","2","18","39","6","6","2","3","0","0","3503","3503","3503","3503","3503","3503","3503","3503","3503","3503","3503","3503","0.01969740222666286","0.1318869540393948","0","0.0005709391949757351","0.005138452754781616","0.011133314302026834","0.0017128175849272054","0.0017128175849272054","0.0005709391949757351","0.0008564087924636027","0","0"
"2021-11-21","43","242","0","0","11","35","9","7","8","2","0","3","2200","2200","2200","2200","2200","2200","2200","2200","2200","2200","2200","2200","0.019545454545454546","0.11","0","0","0.005","0.015909090909090907","0.004090909090909091","0.003181818181818182","0.0036363636363636364","0.0009090909090909091","0","0.0013636363636363637"
"2021-11-22","9","61","0","0","2","4","0","1","0","0","0","0","363","363","363","363","363","363","363","363","363","363","363","363","0.024793388429752067","0.16804407713498623","0","0","0.005509641873278237","0.011019283746556474","0","0.0027548209366391185","0","0","0","0"
"2021-11-23","69","261","0","1","26","36","22","13","12","4","0","0","1901","1901","1901","1901","1901","1901","1901","1901","1901","1901","1901","1901","0.036296685954760655","0.13729615991583377","0","0.0005260389268805891","0.013677012098895318","0.01893740136770121","0.011572856391372961","0.006838506049447659","0.00631246712256707","0.0021041557075223566","0","0"
"2021-11-24","175","753","0","1","60","71","40","39","43","3","0","8","5222","5222","5222","5222","5222","5222","5222","5222","5222","5222","5222","5222","0.03351206434316354","0.1441976254308694","0","0.00019149751053236308","0.011489850631941785","0.01359632324779778","0.0076599004212945234","0.00746840291076216","0.008234392952891613","0.0005744925315970893","0","0.0015319800842589046"
"2021-11-25","148","749","0","1","95","48","28","21","34","8","0","0","4979","4979","4979","4979","4979","4979","4979","4979","4979","4979","4979","4979","0.02972484434625427","0.1504318136171922","0","0.0002008435428800964","0.019080136573609158","0.009640490058244628","0.005623619200642699","0.004217714400482024","0.006828680457923278","0.0016067483430407712","0","0"
"2021-11-26","237","948","0","1","57","49","23","12","12","5","0","0","4937","4937","4937","4937","4937","4937","4937","4937","4937","4937","4937","4937","0.04800486125177233","0.1920194450070893","0","0.00020255215718047398","0.011545472959287017","0.009925055701843224","0.004658699615150901","0.0024306258861656878","0.0024306258861656878","0.0010127607859023698","0","0"
"2021-11-27","125","568","0","0","46","42","22","14","9","4","0","3","3312","3312","3312","3312","3312","3312","3312","3312","3312","3312","3312","3312","0.03774154589371981","0.17149758454106281","0","0","0.013888888888888888","0.012681159420289856","0.006642512077294686","0.004227053140096618","0.002717391304347826","0.0012077294685990338","0","0.0009057971014492754"
"2021-11-28","87","501","0","1","21","54","9","9","6","2","0","0","3462","3462","3462","3462","3462","3462","3462","3462","3462","3462","3462","3462","0.02512998266897747","0.14471403812824957","0","0.00028885037550548814","0.006065857885615251","0.01559792027729636","0.0025996533795493936","0.0025996533795493936","0.0017331022530329288","0.0005777007510109763","0","0"
"2021-11-29","250","981","0","2","62","96","22","20","7","4","0","4","4926","4926","4926","4926","4926","4926","4926","4926","4926","4926","4926","4926","0.05075111652456354","0.19914738124238734","0","0.0004060089321965083","0.012586276898091758","0.0194884287454324","0.004466098254161592","0.004060089321965083","0.0014210312626877792","0.0008120178643930166","0","0.0008120178643930166"
"2021-11-30","250","915","0","0","60","149","25","15","9","5","0","1","5210","5210","5210","5210","5210","5210","5210","5210","5210","5210","5210","5210","0.04798464491362764","0.17562380038387715","0","0","0.011516314779270634","0.028598848368522074","0.0047984644913627635","0.0028790786948176585","0.001727447216890595","0.0009596928982725527","0","0.00019193857965451057"
"2021-12-01","215","962","0","3","61","59","17","11","9","5","0","1","5315","5315","5315","5315","5315","5315","5315","5315","5315","5315","5315","5315","0.04045155221072436","0.18099717779868296","0","0.0005644402634054562","0.01147695202257761","0.01110065851364064","0.003198494825964252","0.0020696142991533397","0.0016933207902163688","0.0009407337723424271","0","0.00018814675446848542"
"2021-12-02","219","866","8","6","51","51","33","11","13","1","0","1","5000","5000","5000","5000","5000","5000","5000","5000","5000","5000","5000","5000","0.0438","0.1732","0.0016","0.0012","0.0102","0.0102","0.0066","0.0022","0.0026","0.0002","0","0.0002"
"2021-12-03","194","743","3","1","78","58","30","23","18","3","0","2","4098","4098","4098","4098","4098","4098","4098","4098","4098","4098","4098","4098","0.047340165934602246","0.1813079551000488","0.0007320644216691069","0.0002440214738897023","0.01903367496339678","0.014153245485602733","0.007320644216691069","0.005612493899463153","0.004392386530014641","0.0007320644216691069","0","0.0004880429477794046"
"2021-12-04","106","476","2","0","44","40","14","15","14","2","0","0","3433","3433","3433","3433","3433","3433","3433","3433","3433","3433","3433","3433","0.03087678415380134","0.13865423827556073","0.0005825808330905913","0","0.012816778327993009","0.011651616661811826","0.00407806583163414","0.004369356248179435","0.00407806583163414","0.0005825808330905913","0","0"
"2021-12-05","91","416","0","0","31","52","10","5","6","3","0","2","3117","3117","3117","3117","3117","3117","3117","3117","3117","3117","3117","3117","0.029194738530638434","0.13346166185434713","0","0","0.009945460378569138","0.01668270773179339","0.003208213025344883","0.0016041065126724415","0.0019249278152069298","0.0009624639076034649","0","0.0006416426050689766"
"2021-12-06","140","689","1","0","44","78","45","21","18","8","0","4","4491","4491","4491","4491","4491","4491","4491","4491","4491","4491","4491","4491","0.03117345802716544","0.15341794700512135","0.00022266755733689602","0","0.009797372522823424","0.01736806947227789","0.01002004008016032","0.004676018704074816","0.004008016032064128","0.0017813404586951682","0","0.0008906702293475841"
"2021-12-07","125","663","0","1","41","44","33","18","13","5","0","0","4172","4172","4172","4172","4172","4172","4172","4172","4172","4172","4172","4172","0.02996164908916587","0.15891658676893577","0","0.00023969319271332693","0.009827420901246404","0.010546500479386385","0.007909875359539789","0.004314477468839885","0.0031160115052732505","0.0011984659635666348","0","0"
"2021-12-08","181","711","0","3","109","43","23","31","10","12","0","0","4186","4186","4186","4186","4186","4186","4186","4186","4186","4186","4186","4186","0.04323936932632585","0.16985188724319158","0","0.000716674629718108","0.026039178213091256","0.010272336359292882","0.005494505494505495","0.007405637840420449","0.0023889154323936935","0.002866698518872432","0","0"
"2021-12-09","189","760","2","2","83","48","28","19","17","11","1","2","5193","5193","5193","5193","5193","5193","5193","5193","5193","5193","5193","5193","0.036395147313691506","0.14635085692278066","0.00038513383400731754","0.00038513383400731754","0.015983054111303678","0.00924321201617562","0.005391873676102446","0.003658771423069517","0.003273637589062199","0.0021182360870402464","0.00019256691700365877","0.00038513383400731754"
"2021-12-10","108","644","1","2","44","46","23","15","11","6","1","2","4583","4583","4583","4583","4583","4583","4583","4583","4583","4583","4583","4583","0.023565350207287804","0.14051931049530875","0.0002181976871045167","0.0004363953742090334","0.009600698232598735","0.010037093606807768","0.005018546803403884","0.0032729653065677504","0.0024001745581496837","0.0013091861226271003","0.0002181976871045167","0.0004363953742090334"
"2021-12-11","78","451","0","2","20","35","12","19","12","4","0","1","3243","3243","3243","3243","3243","3243","3243","3243","3243","3243","3243","3243","0.024051803885291396","0.13906876349059513","0","0.0006167129201356768","0.006167129201356768","0.010792476102374344","0.0037002775208140612","0.00585877274128893","0.0037002775208140612","0.0012334258402713536","0","0.0003083564600678384"
"2021-12-12","99","460","0","7","41","55","11","29","11","5","0","0","3279","3279","3279","3279","3279","3279","3279","3279","3279","3279","3279","3279","0.03019213174748399","0.14028667276608722","0","0.0021347971942665446","0.012503812137846905","0.016773406526379993","0.003354681305275999","0.008844159804818542","0.003354681305275999","0.0015248551387618177","0","0"
